"table_name","table_id","field_id","old_name","current_name","field_type","is_primary","record_count","blank_count","nonblank_count","blank_ratio","proposed_name","action","dependency_risk","recommendation_reason"
"Plans","tblBcp5FyMIfOm7Xe","fldQ9raZbwHRJF3jb",,"plan_id","singleLineText","True","2","0","2","0","plan_id","protect","high","Primary, formula, linked, or system-derived field; do not rename in aggressive legacy pass without dedicated dependency review."
"Plans","tblBcp5FyMIfOm7Xe","fldm1S4PPLrsFF9Kl",,"plan_state","singleSelect","False","2","0","2","0","plan_state","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Plans","tblBcp5FyMIfOm7Xe","fldPFlhH4if1unY30",,"plan_title","singleLineText","False","2","0","2","0","plan_title","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Plans","tblBcp5FyMIfOm7Xe","fldgEp3UCYDBfeXJN",,"Queue Control","multipleRecordLinks","False","2","1","1","0.5","Queue Control","protect","high","Primary, formula, linked, or system-derived field; do not rename in aggressive legacy pass without dedicated dependency review."
"Plans","tblBcp5FyMIfOm7Xe","fldryBHZ51nuZtspi",,"resume_detail","multilineText","False","2","0","2","0","resume_detail","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Plans","tblBcp5FyMIfOm7Xe","fldPXSLzjiMyyVwvW",,"retention_class","singleSelect","False","2","0","2","0","retention_class","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Plans","tblBcp5FyMIfOm7Xe","fldCC1FicmWE2pra2",,"review_after","date","False","2","2","0","1","legacy_review_after_review","rename_candidate","medium","Field is fully blank in current full-record export and name does not obviously carry protected governance/provenance meaning."
"Plans","tblBcp5FyMIfOm7Xe","fldFjketenKMXRDGC",,"scope_constraints","multilineText","False","2","0","2","0","scope_constraints","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Plans","tblBcp5FyMIfOm7Xe","fldP3pUOzZ8y7GoWr",,"updated_at","dateTime","False","2","1","1","0.5","updated_at","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Plans","tblBcp5FyMIfOm7Xe","fldfAmMRY5qDOCR6c",,"why_current_task_matters","multilineText","False","2","1","1","0.5","why_current_task_matters","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Queue Control","tblf13aCslg6rJBah","fldojkyTnK28JD3ky",,"active_plans","multipleRecordLinks","False","1","0","1","0","active_plans","protect","high","Primary, formula, linked, or system-derived field; do not rename in aggressive legacy pass without dedicated dependency review."
"Queue Control","tblf13aCslg6rJBah","fld426HqFdGNRfe9w",,"branch_decision","multilineText","False","1","0","1","0","branch_decision","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Queue Control","tblf13aCslg6rJBah","fld93kyr3N268jC2L",,"branch_summary","multilineText","False","1","0","1","0","branch_summary","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Queue Control","tblf13aCslg6rJBah","fldFcVnCHlzrZYDw1",,"control_key","singleLineText","True","1","0","1","0","control_key","protect","high","Primary, formula, linked, or system-derived field; do not rename in aggressive legacy pass without dedicated dependency review."
"Queue Control","tblf13aCslg6rJBah","fldMrQbdlGEvXK1r6",,"created_at","dateTime","False","1","0","1","0","created_at","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Queue Control","tblf13aCslg6rJBah","flduCIQ2sbGNZtLo5",,"display_label","formula","False","1","0","1","0","display_label","protect","high","Primary, formula, linked, or system-derived field; do not rename in aggressive legacy pass without dedicated dependency review."
"Queue Control","tblf13aCslg6rJBah","fldTqHQAnOI8vaWXw",,"last_confirmed_text","singleLineText","False","1","0","1","0","last_confirmed_text","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Queue Control","tblf13aCslg6rJBah","fldivEi9YIHzqXRs3",,"next_revalidation_trigger","singleLineText","False","1","0","1","0","next_revalidation_trigger","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Queue Control","tblf13aCslg6rJBah","fldrAlBgrYCVFAERU",,"notes","multilineText","False","1","0","1","0","notes","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Queue Control","tblf13aCslg6rJBah","fldwfYuyQqR9ipkip",,"resume_rule","multilineText","False","1","0","1","0","resume_rule","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Queue Control","tblf13aCslg6rJBah","fld8xcTo7kh5YGSxV",,"retention_class","singleSelect","False","1","0","1","0","retention_class","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Queue Control","tblf13aCslg6rJBah","fldHRoyXTvw9lH97c",,"review_after","date","False","1","0","1","0","review_after","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Queue Control","tblf13aCslg6rJBah","fldu2Aaz3Gx1h557m",,"search_text","formula","False","1","0","1","0","search_text","protect","high","Primary, formula, linked, or system-derived field; do not rename in aggressive legacy pass without dedicated dependency review."
"Queue Control","tblf13aCslg6rJBah","fldcIeUiSJQrLLLIU",,"status","singleSelect","False","1","0","1","0","status","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Queue Control","tblf13aCslg6rJBah","fldXddel5ma8qt2y8",,"superseded_github_surfaces","multilineText","False","1","0","1","0","superseded_github_surfaces","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Queue Control","tblf13aCslg6rJBah","fldEAxgdBrGcPPBN6",,"updated_at","dateTime","False","1","0","1","0","updated_at","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Repo Surface Registry","tblzBiXp7kwTXM0ru","fldDapSojEOYFOtsW",,"authority_status","singleSelect","False","73","0","73","0","authority_status","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Repo Surface Registry","tblzBiXp7kwTXM0ru","fld3XSLf0FMeUfH42",,"created_at","dateTime","False","73","4","69","0.0548","created_at","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Repo Surface Registry","tblzBiXp7kwTXM0ru","fldU5YTbImSH6zWS2",,"locator","singleLineText","False","73","0","73","0","locator","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Repo Surface Registry","tblzBiXp7kwTXM0ru","fld5Rty9QHMGhcU9T",,"notes","multilineText","False","73","0","73","0","notes","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Repo Surface Registry","tblzBiXp7kwTXM0ru","fldul8StVD1eEqjCW",,"replacement_surface","singleLineText","False","73","0","73","0","replacement_surface","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Repo Surface Registry","tblzBiXp7kwTXM0ru","fldcKXlu9JyXcrRyr",,"retention_class","singleSelect","False","73","0","73","0","retention_class","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Repo Surface Registry","tblzBiXp7kwTXM0ru","fldISYgFQ2z1yfJHq",,"review_after","date","False","73","0","73","0","review_after","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Repo Surface Registry","tblzBiXp7kwTXM0ru","fldSr0DgSKklJ6vw2",,"role","multilineText","False","73","0","73","0","role","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Repo Surface Registry","tblzBiXp7kwTXM0ru","fldE1hjOJ1eOZLH63",,"surface_key","singleLineText","True","73","0","73","0","surface_key","protect","high","Primary, formula, linked, or system-derived field; do not rename in aggressive legacy pass without dedicated dependency review."
"Repo Surface Registry","tblzBiXp7kwTXM0ru","fldf9XZtW8mD80sYP",,"surface_type","singleSelect","False","73","1","72","0.0137","surface_type","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Repo Surface Registry","tblzBiXp7kwTXM0ru","fldCNmW0WGiUtR1dE",,"updated_at","dateTime","False","73","4","69","0.0548","updated_at","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Session Checkpoints","tblTe75HKZOJaPDGn","fldsYfEKNT8NyUQyQ",,"buffered_promotion_candidates","multilineText","False","93","62","31","0.6667","buffered_promotion_candidates","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Session Checkpoints","tblTe75HKZOJaPDGn","fldTvgQefF53td8gE",,"captured_ideas_summary","multilineText","False","93","72","21","0.7742","captured_ideas_summary","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Session Checkpoints","tblTe75HKZOJaPDGn","fldDmyw0j3EKlt5YF",,"checkpoint_at","dateTime","False","93","4","89","0.043","checkpoint_at","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Session Checkpoints","tblTe75HKZOJaPDGn","fld05CE02z75xTywV",,"checkpoint_id","singleLineText","True","93","0","93","0","checkpoint_id","protect","high","Primary, formula, linked, or system-derived field; do not rename in aggressive legacy pass without dedicated dependency review."
"Session Checkpoints","tblTe75HKZOJaPDGn","flduf5QvQRtyMRfq4",,"checkpoint_status","singleSelect","False","93","0","93","0","checkpoint_status","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Session Checkpoints","tblTe75HKZOJaPDGn","fldwzh5UZvQC6IGuv",,"created_at","dateTime","False","93","29","64","0.3118","created_at","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Session Checkpoints","tblTe75HKZOJaPDGn","fldG1EIERtFLlUOCO",,"current_focus","multilineText","False","93","3","90","0.0323","current_focus","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Session Checkpoints","tblTe75HKZOJaPDGn","fldeR0OJNC1tb2xxC",,"decisions_constraints","multilineText","False","93","26","67","0.2796","decisions_constraints","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Session Checkpoints","tblTe75HKZOJaPDGn","fldIsZnsMfcyGoVxi",,"display_label","formula","False","93","0","93","0","display_label","protect","high","Primary, formula, linked, or system-derived field; do not rename in aggressive legacy pass without dedicated dependency review."
"Session Checkpoints","tblTe75HKZOJaPDGn","fldNkO3A4aCeR83ty",,"github_promotion_status","singleSelect","False","93","56","37","0.6022","github_promotion_status","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Session Checkpoints","tblTe75HKZOJaPDGn","fldsFIsntsdFcF2HK",,"local_state_hash","singleLineText","False","93","82","11","0.8817","local_state_hash","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Session Checkpoints","tblTe75HKZOJaPDGn","fldI86NLTExK50Paw",,"next_recommended_move","multilineText","False","93","0","93","0","next_recommended_move","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Session Checkpoints","tblTe75HKZOJaPDGn","fldrQ15ciUon2vwsn",,"open_threads","multilineText","False","93","25","68","0.2688","open_threads","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Session Checkpoints","tblTe75HKZOJaPDGn","fldCL16aBoQmpk7yg",,"resume_prompt","multilineText","False","93","9","84","0.0968","resume_prompt","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Session Checkpoints","tblTe75HKZOJaPDGn","fldb34YQQ976acIzJ",,"retention_class","singleSelect","False","93","0","93","0","retention_class","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Session Checkpoints","tblTe75HKZOJaPDGn","fld3OBe8B1Wnm9RgT",,"review_after","date","False","93","29","64","0.3118","review_after","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Session Checkpoints","tblTe75HKZOJaPDGn","fldYRLKYDmleKctlJ",,"search_text","formula","False","93","0","93","0","search_text","protect","high","Primary, formula, linked, or system-derived field; do not rename in aggressive legacy pass without dedicated dependency review."
"Session Checkpoints","tblTe75HKZOJaPDGn","fld63FgvRtBDYjHw1",,"session_id","singleLineText","False","93","24","69","0.2581","session_id","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Session Checkpoints","tblTe75HKZOJaPDGn","fldnl8krcTV95l0WT",,"state_summary","multilineText","False","93","1","92","0.0108","state_summary","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Session Checkpoints","tblTe75HKZOJaPDGn","fldTaxKPaShTfMFog",,"trigger","singleSelect","False","93","34","59","0.3656","trigger","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Session Checkpoints","tblTe75HKZOJaPDGn","fldAKs3Vd79AAZJ9Z",,"updated_at","dateTime","False","93","29","64","0.3118","updated_at","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Validation Evidence","tblrPFQH2uZEYBYE9","fldFHNOi3cWcrR1y2",,"created_at","dateTime","False","153","34","119","0.2222","created_at","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Validation Evidence","tblrPFQH2uZEYBYE9","fldua3G9lRVdiIpEO",,"evidence_key","singleLineText","True","153","0","153","0","evidence_key","protect","high","Primary, formula, linked, or system-derived field; do not rename in aggressive legacy pass without dedicated dependency review."
"Validation Evidence","tblrPFQH2uZEYBYE9","fld6PWvy2bMvqMpUt",,"evidence_summary","multilineText","False","153","0","153","0","evidence_summary","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Validation Evidence","tblrPFQH2uZEYBYE9","fldOIWWUP1cPo9zEb",,"release_key","singleLineText","False","153","153","0","1","release_key","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Validation Evidence","tblrPFQH2uZEYBYE9","fld4TuQoJJOHSPOI8",,"repo_surface_key","singleLineText","False","153","65","88","0.4248","repo_surface_key","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Validation Evidence","tblrPFQH2uZEYBYE9","fldh0cLWnWvHgzC5f",,"result","singleSelect","False","153","0","153","0","result","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Validation Evidence","tblrPFQH2uZEYBYE9","fld9xUZL00MIzHqf8",,"retention_class","singleSelect","False","153","0","153","0","retention_class","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Validation Evidence","tblrPFQH2uZEYBYE9","fldYY6npn1b8LuhBs",,"review_after","date","False","153","46","107","0.3007","review_after","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Validation Evidence","tblrPFQH2uZEYBYE9","flddBu10OfbDkTxfj",,"source_locator","singleLineText","False","153","0","153","0","source_locator","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Validation Evidence","tblrPFQH2uZEYBYE9","fldU5SlBXT3vlRRLI",,"updated_at","dateTime","False","153","34","119","0.2222","updated_at","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Validation Evidence","tblrPFQH2uZEYBYE9","fld42VCNN0p0kbzVp",,"validation_case_key","singleLineText","False","153","20","133","0.1307","validation_case_key","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Validation Evidence","tblrPFQH2uZEYBYE9","fldD5IQJtuwW2GKXH",,"work_item_key","singleLineText","False","153","0","153","0","work_item_key","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Validation Test Cases","tblRnMpQUomIGyFVL","fldgYCVZMOdKWJ8Rx",,"Active","checkbox","False","66","0","66","0","Active","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Validation Test Cases","tblRnMpQUomIGyFVL","fldVNr1JN0XJvjCEy",,"Area","singleSelect","False","66","9","57","0.1364","Area","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Validation Test Cases","tblRnMpQUomIGyFVL","fldHaAF9DB8yMsVVX",,"Command or Method","multilineText","False","66","0","66","0","Command or Method","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Validation Test Cases","tblRnMpQUomIGyFVL","fldpYz6RJjMblJHP5",,"created_at","dateTime","False","66","4","62","0.0606","created_at","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Validation Test Cases","tblRnMpQUomIGyFVL","fldwJB0mjNkXZxEKk",,"Evidence / Notes","multilineText","False","66","6","60","0.0909","Evidence / Notes","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Validation Test Cases","tblRnMpQUomIGyFVL","fldZFMEcWOdb8HMGj",,"Execution Lane","singleSelect","False","66","14","52","0.2121","Execution Lane","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Validation Test Cases","tblRnMpQUomIGyFVL","fldETVNMBQSROEkh3",,"Fail Criteria","multilineText","False","66","8","58","0.1212","Fail Criteria","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Validation Test Cases","tblRnMpQUomIGyFVL","fldIycsKX0InY6SRU",,"Feature or Behavior","singleLineText","False","66","0","66","0","Feature or Behavior","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Validation Test Cases","tblRnMpQUomIGyFVL","fldYMhjoUfwxE1QUT",,"Observed Status","singleSelect","False","66","8","58","0.1212","Observed Status","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Validation Test Cases","tblRnMpQUomIGyFVL","fldtUMwrZtUBfyFwl",,"Pass Criteria","multilineText","False","66","0","66","0","Pass Criteria","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Validation Test Cases","tblRnMpQUomIGyFVL","fld278WxpDGF951QA",,"retention_class","singleSelect","False","66","0","66","0","retention_class","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Validation Test Cases","tblRnMpQUomIGyFVL","fldihghhBK4BpkYey",,"review_after","date","False","66","5","61","0.0758","review_after","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Validation Test Cases","tblRnMpQUomIGyFVL","fldma0Ga4hPWDnLEO",,"Source Basis","multilineText","False","66","8","58","0.1212","Source Basis","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Validation Test Cases","tblRnMpQUomIGyFVL","fldiEjKIS6iQQDVhT",,"Test Case","singleLineText","True","66","0","66","0","Test Case","protect","high","Primary, formula, linked, or system-derived field; do not rename in aggressive legacy pass without dedicated dependency review."
"Validation Test Cases","tblRnMpQUomIGyFVL","fldJOzGgp3w2VVc3a",,"Test ID","singleLineText","False","66","0","66","0","Test ID","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Validation Test Cases","tblRnMpQUomIGyFVL","fldDkZN6q6vE6tYYz",,"updated_at","dateTime","False","66","3","63","0.0455","updated_at","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Work Items","tblgsQAVWvh8K7gIR","fldd0urjdszMBR1LU",,"Area","singleSelect","False","80","75","5","0.9375","Area","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Work Items","tblgsQAVWvh8K7gIR","fldQ5YKb9EuM8nqph",,"Authority Scope","singleSelect","False","80","46","34","0.575","Authority Scope","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Work Items","tblgsQAVWvh8K7gIR","fldbZhaIrAX2cbHrE",,"canonical_parent_plan_id","singleLineText","False","80","73","7","0.9125","canonical_parent_plan_id","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Work Items","tblgsQAVWvh8K7gIR","fld9Dw9YYk8DjOden",,"created_at","dateTime","False","80","13","67","0.1625","created_at","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Work Items","tblgsQAVWvh8K7gIR","fldwGVzEqnvgqzsT1",,"display_label","formula","False","80","0","80","0","display_label","protect","high","Primary, formula, linked, or system-derived field; do not rename in aggressive legacy pass without dedicated dependency review."
"Work Items","tblgsQAVWvh8K7gIR","fldZ966uvUvaZ77dS",,"Evidence / Notes","multilineText","False","80","1","79","0.0125","Evidence / Notes","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Work Items","tblgsQAVWvh8K7gIR","fldATbftmJ4UQ8Flk",,"GitHub Promotion Need","singleSelect","False","80","48","32","0.6","GitHub Promotion Need","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Work Items","tblgsQAVWvh8K7gIR","fldTneAArfh5yJOXi",,"Item ID","singleLineText","False","80","0","80","0","Item ID","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Work Items","tblgsQAVWvh8K7gIR","fld4XJowALSopxpnV",,"Priority","singleSelect","False","80","10","70","0.125","Priority","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Work Items","tblgsQAVWvh8K7gIR","fld3vWpcC6OfYEber",,"Queue Rank","number","False","80","28","52","0.35","Queue Rank","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Work Items","tblgsQAVWvh8K7gIR","fldZ922sf04D4WbvE",,"Repo Path or Skill","singleLineText","False","80","8","72","0.1","Repo Path or Skill","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Work Items","tblgsQAVWvh8K7gIR","fldX9vydvQqreL4cF",,"retention_class","singleSelect","False","80","0","80","0","retention_class","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Work Items","tblgsQAVWvh8K7gIR","fldTYwdv6tCZypXk5",,"search_text","formula","False","80","0","80","0","search_text","protect","high","Primary, formula, linked, or system-derived field; do not rename in aggressive legacy pass without dedicated dependency review."
"Work Items","tblgsQAVWvh8K7gIR","fldvGbvwTx84mxtwO",,"Status","singleSelect","False","80","0","80","0","Status","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Work Items","tblgsQAVWvh8K7gIR","fldD1rwuVsNketueT",,"updated_at","dateTime","False","80","7","73","0.0875","updated_at","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
"Work Items","tblgsQAVWvh8K7gIR","fld62VxHtbRTZhPdX",,"Work Item","singleLineText","True","80","0","80","0","Work Item","protect","high","Primary, formula, linked, or system-derived field; do not rename in aggressive legacy pass without dedicated dependency review."
"Work Items","tblgsQAVWvh8K7gIR","fldGa1GseWf6ro78L",,"Work Type","singleSelect","False","80","75","5","0.9375","Work Type","protect_or_review","medium","Field has observed values or plausible current governance/provenance purpose; not safe for automatic rename recommendation."
